id;industry_id;industry_group_id;main;created_by;created_date
154;89;9;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
155;90;15;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
156;91;4;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
157;92;11;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
158;92;10;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
159;92;14;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
160;93;11;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
161;93;10;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
162;93;14;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
163;94;11;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
164;94;14;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
165;95;5;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
166;95;15;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
167;95;4;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
168;96;10;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
169;96;14;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
170;97;8;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
171;98;4;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
172;99;10;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
173;100;2;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
174;101;3;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
175;101;16;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
176;101;6;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
177;102;4;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
178;102;12;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
179;103;4;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
180;104;11;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
181;104;10;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
182;104;14;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
183;105;9;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
184;105;5;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
185;106;8;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
186;107;11;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
187;107;10;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
188;107;14;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
189;108;4;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
190;109;15;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
191;109;8;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
192;110;18;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
193;110;19;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
194;111;10;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
195;111;14;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
196;112;2;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
197;113;8;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
198;113;2;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
199;114;15;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
200;115;2;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
201;116;15;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
202;117;10;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
203;117;14;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
204;118;4;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
205;119;17;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
206;120;1;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
207;120;13;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
208;120;12;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
209;121;14;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
210;121;16;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
211;122;16;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
212;122;8;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
213;123;4;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
214;123;15;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
215;123;8;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
216;124;18;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
217;124;19;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
218;124;15;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
219;125;14;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
220;125;16;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
221;126;12;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
222;126;4;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
223;127;2;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
224;127;8;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
225;127;16;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
226;128;5;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
227;129;4;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
228;130;12;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
229;130;14;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
230;131;14;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
231;132;2;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
232;133;12;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
233;134;5;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
234;134;15;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
235;135;4;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
236;136;8;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
237;136;15;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
238;137;12;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
239;138;16;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
240;138;2;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
241;138;15;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
242;139;3;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
243;139;6;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
244;140;4;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
245;141;1;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
246;141;5;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
247;142;9;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
248;143;3;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
249;143;6;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
250;144;12;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
251;145;12;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
252;145;4;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
253;145;14;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
254;146;5;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
255;147;10;true;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
256;147;11;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
257;147;14;false;johnsmithusa22@gmail.com;2015-09-01 18:11:01.792
